symbol,identifier,series,purpose,lastPrice,change,pChange,previousClose,finalQuantity,totalTurnover,marketCap,yearHigh,yearLow,iep
SHALBY,SHALBYEQN,EQ,,0,5.12,3.56,143.68,0,0,-,274.7,142.55,148.8
IOLCP,IOLCPEQN,EQ,,0,2.53,3.55,71.27,0,0,-,126.66,57.5,73.8
JYOTICNC,JYOTICNCEQN,EQ,,0,27.25,3.53,772.75,0,0,-,1330.0,750.0,800.0
RCOM,RCOMBEN,BE,,0,0.03,3.53,0.85,0,0,-,1.95,0.75,0.88
VINCOFE,VINCOFEEQN,EQ,,0,4.55,3.52,129.1,0,0,-,179.85,82.81,133.65
UGROCAP,UGROCAPEQN,EQ,,0,3.54,3.52,100.46,0,0,-,196.06,100.1,104.0
ADANIGREEN,ADANIGREENEQN,EQ,,0,30.0,3.51,854.15,0,0,-,1177.55,765.0,884.15
SIGNATURE,SIGNATUREEQN,EQ,,0,30.45,3.48,874.55,0,0,-,1309.5,775.2,905.0
ORIENTPPR,ORIENTPPREQN,EQ,,0,0.58,3.48,16.66,0,0,-,31.5,16.1,17.24
RAIN,RAINEQN,EQ,,0,4.04,3.48,115.96,0,0,-,176.0,99.9,120.0
GESHIP,GESHIPEQN,EQ,,0,46.5,3.47,1338.5,0,0,-,1437.9,802.25,1385.0
KOTHARIPET,KOTHARIPETEQN,EQ,,0,3.92,3.47,113.08,0,0,-,191.95,103.98,117.0
MODTHREAD,MODTHREADEQN,EQ,,0,1.81,3.47,52.19,0,0,-,62.0,31.35,54.0
MADRASFERT,MADRASFERTEQN,EQ,,0,2.07,3.46,59.75,0,0,-,107.06,58.08,61.82
JAIBALAJI,JAIBALAJIEQN,EQ,,0,2.07,3.45,59.93,0,0,-,153.01,58.28,62.0
63MOONS,63MOONSEQN,EQ,,0,19.3,3.45,558.7,0,0,-,1130.0,541.0,578.0
VIRINCHI,VIRINCHIEQN,EQ,,0,0.65,3.45,18.85,0,0,-,32.69,18.2,19.5
BAIDFIN,BAIDFINEQN,EQ,,0,0.38,3.43,11.07,0,0,-,13.96,9.01,11.45
SUDARCOLOR,SUDARCOLOREQN,EQ,,0,11.35,3.41,332.95,0,0,-,620.85,320.0,344.3
CCAVENUE,CCAVENUEEQN,EQ,,0,0.51,3.41,14.94,0,0,-,23.64,14.73,15.45
SHILCTECH,SHILCTECHEQN,EQ,,0,124.8,3.4,3675.1,0,0,-,4350.0,2852.5,3799.9
NPST,NPSTEQN,EQ,,0,34.6,3.39,1020.4,0,0,-,2531.75,1001.0,1055.0
CEATLTD,CEATLTDEQN,EQ,,0,112.2,3.38,3316.8,0,0,-,4438.0,2504.0,3429.0
SHAILY,SHAILYEQN,EQ,,0,61.9,3.37,1837.8,0,0,-,2799.9,1372.65,1899.7
ARKADE,ARKADEEQN,EQ,,0,3.6,3.36,107.2,0,0,-,213.69,104.9,110.8
ROSSTECH,ROSSTECHEQN,EQ,,0,23.1,3.31,697.9,0,0,-,840.0,231.15,721.0
MUTHOOTFIN,MUTHOOTFINEQN,EQ,,0,107.1,3.3,3241.9,0,0,-,4149.5,1965.0,3349.0
WALCHANNAG,WALCHANNAGEQN,EQ,,0,5.28,3.29,160.72,0,0,-,277.75,141.6,166.0
TBOTEK,TBOTEKEQN,EQ,,0,39.0,3.28,1190.0,0,0,-,1764.8,996.0,1229.0
JKTYRE,JKTYREEQN,EQ,,0,13.9,3.27,425.1,0,0,-,611.9,244.0,439.0
PRESTIGE,PRESTIGEEQN,EQ,,0,42.4,3.25,1304.6,0,0,-,1814.0,1048.05,1347.0
IFBIND,IFBINDEQN,EQ,,0,33.6,3.25,1034.4,0,0,-,2019.8,1024.5,1068.0
TTML,TTMLEQN,EQ,,0,1.25,3.25,38.45,0,0,-,81.12,37.95,39.7
HINDPETRO,HINDPETROEQN,EQ,,0,12.45,3.24,384.55,0,0,-,508.45,319.5,397.0
ASHOKLEY,ASHOKLEYEQN,EQ,,0,6.06,3.24,186.94,0,0,-,215.42,95.93,193.0
CUMMINSIND,CUMMINSINDEQN,EQ,,0,151.7,3.23,4691.3,0,0,-,4987.0,2580.0,4843.0
SONACOMS,SONACOMSEQN,EQ,,0,16.1,3.22,500.7,0,0,-,559.5,380.0,516.8
BOROSCI,BOROSCIEQN,EQ,,0,3.41,3.21,106.39,0,0,-,190.79,99.21,109.8
CARERATING,CARERATINGEQN,EQ,,0,50.8,3.2,1588.2,0,0,-,1964.0,1052.0,1639.0
JKLAKSHMI,JKLAKSHMIEQN,EQ,,0,19.5,3.19,610.45,0,0,-,1021.2,605.7,629.95
GRAPHITE,GRAPHITEEQN,EQ,,0,20.0,3.19,627.75,0,0,-,747.0,396.25,647.75
POWERINDIA,POWERINDIAEQN,EQ,,0,800.0,3.18,25160.0,0,0,-,26160.0,10400.0,25960.0
MUTHOOTMF,MUTHOOTMFEQN,EQ,,0,4.85,3.18,152.55,0,0,-,199.39,119.25,157.4
NITCO,NITCOEQN,EQ,,0,2.08,3.16,65.91,0,0,-,163.95,65.3,67.99
INDUSINVIT,INDUSINVITIVN,IV,,0,3.89,3.15,123.61,0,0,-,128.98,99.1,127.5
SAMMAANCAP,SAMMAANCAPEQN,EQ,,0,4.46,3.15,141.53,0,0,-,192.95,97.61,145.99
PLASTIBLEN,PLASTIBLENEQN,EQ,,0,4.25,3.13,135.65,0,0,-,230.0,133.01,139.9
GABRIEL,GABRIELEQN,EQ,,0,27.35,3.13,874.65,0,0,-,1388.0,465.0,902.0
ACUTAAS,ACUTAASEQN,EQ,,0,67.4,3.13,2154.6,0,0,-,2553.65,1040.5,2222.0
ASIANPAINT,ASIANPAINTEQN,EQ,,0,69.2,3.12,2220.8,0,0,-,2985.7,2162.6,2290.0
MSPL,MSPLEQN,EQ,,0,0.96,3.11,30.84,0,0,-,41.0,23.71,31.8
UMAEXPORTS,UMAEXPORTSEQN,EQ,,0,0.72,3.11,23.18,0,0,-,96.8,22.15,23.9
ALANKIT,ALANKITEQN,EQ,,0,0.24,3.11,7.71,0,0,-,18.08,7.49,7.95
RECLTD,RECLTDEQN,EQ,,0,10.05,3.1,324.4,0,0,-,450.0,321.0,334.45
STEELCITY,STEELCITYEQN,EQ,,0,2.49,3.1,80.39,0,0,-,116.9,78.5,82.88
ELGIRUBCO,ELGIRUBCOEQN,EQ,,0,1.32,3.1,42.56,0,0,-,90.5,36.0,43.88
ABSLAMC,ABSLAMCEQN,EQ,,0,26.85,3.08,872.15,0,0,-,934.6,556.45,899.0
SAILIFE,SAILIFEEQN,EQ,,0,31.2,3.07,1016.75,0,0,-,1084.0,636.1,1047.95
TEXRAIL,TEXRAILEQN,EQ,,0,2.94,3.07,95.86,0,0,-,189.0,94.3,98.8
GMDCLTD,GMDCLTDEQN,EQ,,0,16.25,3.07,530.05,0,0,-,651.0,245.05,546.3
PSB,PSBEQN,EQ,,0,0.73,3.05,23.97,0,0,-,50.5,23.72,24.7
LT,LTEQN,EQ,,0,116.9,3.04,3842.1,0,0,-,4440.0,2965.3,3959.0
UNOMINDA,UNOMINDAEQN,EQ,,0,32.9,3.04,1082.1,0,0,-,1382.0,767.6,1115.0
ORISSAMINE,ORISSAMINEEQN,EQ,,0,111.5,3.03,3678.5,0,0,-,6138.9,3618.2,3790.0
RUBYMILLS,RUBYMILLSEQN,EQ,,0,6.21,3.02,205.29,0,0,-,269.0,169.02,211.5
VAIBHAVGBL,VAIBHAVGBLEQN,EQ,,0,6.3,3.02,208.7,0,0,-,293.25,195.0,215.0
CANTABIL,CANTABILEQN,EQ,,0,7.15,3.01,237.85,0,0,-,321.5,213.41,245.0
REMSONSIND,REMSONSINDEQN,EQ,,0,3.16,3.01,104.84,0,0,-,157.0,101.37,108.0
TARC,TARCEQN,EQ,,0,4.11,3.0,137.18,0,0,-,206.1,103.22,141.29
ARROWGREEN,ARROWGREENEQN,EQ,,0,11.05,2.99,369.95,0,0,-,817.95,361.5,381.0
PARAS,PARASEQN,EQ,,0,21.35,2.97,718.55,0,0,-,972.5,410.65,739.9
LTTS,LTTSEQN,EQ,,0,92.2,2.96,3113.8,0,0,-,4859.55,3060.0,3206.0
JKIPL,JKIPLEQN,EQ,,0,1.58,2.96,53.32,0,0,-,126.95,50.0,54.9
DATAMATICS,DATAMATICSEQN,EQ,,0,19.65,2.95,665.35,0,0,-,1120.0,522.0,685.0
SITINET,SITINETBZN,BZ,,0,0.01,2.94,0.34,0,0,-,0.59,0.31,0.35
AARTIPHARM,AARTIPHARMEQN,EQ,,0,20.05,2.94,681.05,0,0,-,971.0,574.45,701.1
RICOAUTO,RICOAUTOEQN,EQ,,0,3.09,2.93,105.31,0,0,-,142.4,54.0,108.4
LUMAXTECH,LUMAXTECHEQN,EQ,,0,43.1,2.92,1476.7,0,0,-,1823.9,449.0,1519.8
SENCO,SENCOEQN,EQ,,0,8.55,2.92,292.45,0,0,-,405.7,227.4,301.0
VISHWARAJ,VISHWARAJEQN,EQ,,0,0.15,2.91,5.15,0,0,-,11.08,4.95,5.3
FIEMIND,FIEMINDEQN,EQ,,0,59.0,2.89,2040.0,0,0,-,2555.3,1255.1,2099.0
IIFL,IIFLEQN,EQ,,0,13.6,2.89,471.4,0,0,-,675.0,301.8,485.0
RUCHIRA,RUCHIRAEQN,EQ,,0,2.92,2.89,101.08,0,0,-,173.0,96.8,104.0
NORTHARC,NORTHARCEQN,EQ,,0,6.7,2.88,232.3,0,0,-,290.0,141.47,239.0
INNOVANA,INNOVANAEQN,EQ,,0,10.4,2.86,364.05,0,0,-,649.5,270.5,374.45
REDINGTON,REDINGTONEQN,EQ,,0,6.65,2.86,232.35,0,0,-,334.8,176.94,239.0
INDBANK,INDBANKEQN,EQ,,0,0.91,2.85,31.97,0,0,-,47.15,25.5,32.88
ABDL,ABDLEQN,EQ,,0,13.1,2.85,459.9,0,0,-,696.8,279.0,473.0
MANAKCOAT,MANAKCOATEQN,EQ,,0,3.34,2.84,117.61,0,0,-,182.82,72.2,120.95
MARINE,MARINEEQN,EQ,,0,5.25,2.84,184.65,0,0,-,258.0,155.1,189.9
SYRMA,SYRMAEQN,EQ,,0,20.7,2.84,729.1,0,0,-,909.9,370.0,749.8
INDIAMART,INDIAMARTEQN,EQ,,0,61.9,2.83,2183.5,0,0,-,2799.0,1900.1,2245.4
OPTIEMUS,OPTIEMUSEQN,EQ,,0,9.75,2.82,345.25,0,0,-,713.0,335.2,355.0
HAVISHA,HAVISHAEQN,EQ,,0,0.04,2.82,1.42,0,0,-,3.05,1.33,1.46
NLCINDIA,NLCINDIAEQN,EQ,,0,6.75,2.82,239.75,0,0,-,292.2,212.85,246.5
RVNL,RVNLEQN,EQ,,0,7.8,2.82,276.2,0,0,-,447.8,271.25,284.0
SULA,SULAEQN,EQ,,0,4.51,2.81,160.49,0,0,-,335.9,159.87,165.0
PFOCUS,PFOCUSEQN,EQ,,0,7.75,2.8,277.2,0,0,-,294.0,85.0,284.95
VBL,VBLEQN,EQ,,0,12.25,2.8,437.75,0,0,-,568.5,426.0,450.0
LOKESHMACH,LOKESHMACHEQN,EQ,,0,5.83,2.79,208.97,0,0,-,255.87,127.93,214.8
PASHUPATI,PASHUPATIEQN,EQ,,0,27.9,2.78,1001.9,0,0,-,1035.05,595.95,1029.8
GIPCL,GIPCLEQN,EQ,,0,3.63,2.77,130.82,0,0,-,223.9,130.41,134.45
HDFCAMC,HDFCAMCEQN,EQ,,0,67.9,2.76,2461.1,0,0,-,2967.25,1783.43,2529.0
KMEW,KMEWEQN,EQ,,0,42.8,2.75,1556.2,0,0,-,1959.3,632.03,1599.0
APEX,APEXEQN,EQ,,0,9.5,2.75,345.5,0,0,-,487.95,186.55,355.0
ENGINERSIN,ENGINERSINEQN,EQ,,0,5.32,2.73,195.18,0,0,-,255.45,148.81,200.5
UNIECOM,UNIECOMEQN,EQ,,0,2.61,2.72,95.89,0,0,-,155.8,94.05,98.5
PIDILITIND,PIDILITINDEQN,EQ,,0,37.6,2.71,1386.4,0,0,-,1574.95,1348.68,1424.0
TARIL,TARILEQN,EQ,,0,7.5,2.7,277.5,0,0,-,594.0,224.05,285.0
DELTAMAGNT,DELTAMAGNTEQN,EQ,,0,1.49,2.7,55.21,0,0,-,115.99,51.2,56.7
LTFOODS,LTFOODSEQN,EQ,,0,10.2,2.69,379.8,0,0,-,518.55,288.25,390.0
KCPSUGIND,KCPSUGINDEQN,EQ,,0,0.61,2.68,22.74,0,0,-,41.1,21.75,23.35
FCSSOFT,FCSSOFTEQN,EQ,,0,0.04,2.68,1.49,0,0,-,3.05,1.46,1.53
BPCL,BPCLEQN,EQ,,0,8.85,2.67,331.15,0,0,-,391.65,254.35,340.0
MASTEK,MASTEKEQN,EQ,,0,41.5,2.66,1557.5,0,0,-,2818.0,1528.0,1599.0
INTELLECT,INTELLECTEQN,EQ,,0,17.9,2.66,674.0,0,0,-,1255.0,577.4,691.9
MAHABANK,MAHABANKEQN,EQ,,0,1.75,2.66,65.69,0,0,-,77.0,42.0,67.44
VADILALIND,VADILALINDEQN,EQ,,0,132.2,2.66,4966.8,0,0,-,7398.5,3996.0,5099.0
MANINDS,MANINDSEQN,EQ,,0,10.4,2.65,392.6,0,0,-,491.0,239.05,403.0
HEG,HEGEQN,EQ,,0,13.55,2.65,511.45,0,0,-,672.0,381.1,525.0
RAYMONDLSL,RAYMONDLSLEQN,EQ,,0,21.2,2.64,803.8,0,0,-,1411.9,794.0,825.0
IDBI,IDBIEQN,EQ,,0,2.6,2.63,99.0,0,0,-,118.38,70.89,101.6
ASIANENE,ASIANENEEQN,EQ,,0,7.0,2.63,266.6,0,0,-,391.65,215.0,273.6
PNB,PNBEQN,EQ,,0,3.03,2.63,115.07,0,0,-,135.15,85.7,118.1
INDUSTOWER,INDUSTOWEREQN,EQ,,0,11.5,2.62,438.5,0,0,-,481.5,312.55,450.0
BIRLACORPN,BIRLACORPNEQN,EQ,,0,21.4,2.6,823.6,0,0,-,1535.3,818.7,845.0
JTLIND,JTLINDEQN,EQ,,0,1.34,2.6,51.56,0,0,-,85.99,50.16,52.9
GNFC,GNFCEQN,EQ,,0,10.65,2.6,409.35,0,0,-,573.75,405.45,420.0
KEEPLEARN,KEEPLEARNEQN,EQ,,0,0.05,2.59,1.93,0,0,-,4.74,1.71,1.98
JPASSOCIAT,JPASSOCIATBEN,BE,,0,0.06,2.59,2.32,0,0,-,4.93,2.32,2.38
PYRAMID,PYRAMIDEQN,EQ,,0,3.77,2.58,146.13,0,0,-,190.0,134.91,149.9
VENUSPIPES,VENUSPIPESEQN,EQ,,0,25.5,2.57,991.5,0,0,-,1660.0,974.4,1017.0
MOTHERSON,MOTHERSONEQN,EQ,,0,3.02,2.56,117.98,0,0,-,136.15,71.5,121.0
TI,TIEQN,EQ,,0,11.2,2.55,438.8,0,0,-,549.7,199.53,450.0
TSFINV,TSFINVEQN,EQ,,0,9.6,2.55,377.15,0,0,-,701.5,256.55,386.75
AARTISURF,AARTISURFEQN,EQ,,0,8.95,2.55,350.5,0,0,-,653.1,335.55,359.45
APARINDS,APARINDSEQN,EQ,,0,258.0,2.54,10142.0,0,0,-,11648.0,4308.05,10400.0
ZAGGLE,ZAGGLEEQN,EQ,,0,5.47,2.53,216.33,0,0,-,469.8,211.05,221.8
GVT&D,GVT&DEQN,EQ,,0,95.4,2.53,3768.6,0,0,-,3999.0,1254.0,3864.0
SJS,SJSEQN,EQ,,0,40.5,2.53,1599.5,0,0,-,1930.0,808.15,1640.0
IOC,IOCEQN,EQ,,0,4.08,2.53,161.22,0,0,-,188.96,120.34,165.3
ACMESOLAR,ACMESOLAREQN,EQ,,0,5.54,2.52,219.46,0,0,-,324.3,172.63,225.0
CESC,CESCEQN,EQ,,0,3.79,2.52,150.21,0,0,-,185.26,136.0,154.0
SHAH,SHAHEQN,EQ,,0,0.12,2.51,4.78,0,0,-,5.55,2.8,4.9
SHRIRAMFIN,SHRIRAMFINEQN,EQ,,0,24.8,2.51,987.2,0,0,-,1108.0,566.5,1012.0
KTKBANK,KTKBANKEQN,EQ,,0,5.14,2.5,205.81,0,0,-,224.03,167.55,210.95
SGMART,SGMARTEQN,EQ,,0,11.15,2.5,446.7,0,0,-,479.1,313.1,457.85
SPCENET,SPCENETEQN,EQ,,0,0.1,2.5,4.0,0,0,-,11.24,3.96,4.1
RAMCOIND,RAMCOINDEQN,EQ,,0,6.55,2.49,262.95,0,0,-,398.05,215.0,269.5
BELRISE,BELRISEEQN,EQ,,0,4.77,2.47,193.13,0,0,-,200.8,89.15,197.9
VENTIVE,VENTIVEEQN,EQ,,0,16.75,2.46,682.25,0,0,-,840.0,619.2,699.0
AFCONS,AFCONSEQN,EQ,,0,6.85,2.46,278.15,0,0,-,498.7,271.5,285.0
PATELENG,PATELENGEQN,EQ,,0,0.61,2.45,24.89,0,0,-,46.73,24.5,25.5
GROWW,GROWWEQN,EQ,,0,3.65,2.45,149.22,0,0,-,193.8,112.0,152.87
ODIGMA,ODIGMAEQN,EQ,,0,0.58,2.45,23.67,0,0,-,56.09,22.22,24.25
GILLANDERS,GILLANDERSEQN,EQ,,0,2.1,2.44,85.9,0,0,-,151.9,77.8,88.0
APLAPOLLO,APLAPOLLOEQN,EQ,,0,51.1,2.44,2097.9,0,0,-,2301.4,1365.0,2149.0
NEULANDLAB,NEULANDLABEQN,EQ,,0,307.0,2.44,12593.0,0,0,-,19747.0,10400.15,12900.0
MAXESTATES,MAXESTATESEQN,EQ,,0,9.4,2.44,385.5,0,0,-,564.3,341.1,394.9
RAILTEL,RAILTELEQN,EQ,,0,6.85,2.43,282.15,0,0,-,478.95,266.0,289.0
NIBE,NIBEEQN,EQ,,0,23.4,2.41,971.3,0,0,-,2001.0,761.5,994.7
AEGISVOPAK,AEGISVOPAKEQN,EQ,,0,4.61,2.4,192.38,0,0,-,302.0,184.2,196.99
ANTHEM,ANTHEMEQN,EQ,,0,15.85,2.4,660.15,0,0,-,873.5,579.15,676.0
ONWARDTEC,ONWARDTECEQN,EQ,,0,5.7,2.39,238.7,0,0,-,385.0,206.0,244.4
PARAGMILK,PARAGMILKEQN,EQ,,0,4.68,2.39,195.87,0,0,-,376.95,142.0,200.55
ATHERENERG,ATHERENERGEQN,EQ,,0,16.3,2.39,681.7,0,0,-,790.0,288.15,698.0
TICL,TICLEQN,EQ,,0,0.58,2.39,24.27,0,0,-,41.33,19.35,24.85
CSBBANK,CSBBANKEQN,EQ,,0,8.45,2.38,355.55,0,0,-,574.4,273.95,364.0
FEL,FELBZN,BZ,,0,0.01,2.38,0.42,0,0,-,0.68,0.34,0.43
